date,location_lat,location_lon,daily_rainfall_mm,3_day_cumulative_rain,river_level_m,rate_of_rise,elevation_m,slope_degrees,distance_to_river_km,flood_occurred,flood_depth_m
10/19/2022,7.11048,81.07821,55.5,159.9,4.57,0.749,23.8,6.88,11.12,0,0
10/31/2022,7.11048,81.07821,9.6,19.1,2.32,-0.212,23.8,6.88,11.12,0,0
11/1/2022,7.11048,81.07821,3.5,18.8,2.17,0.013,23.8,6.88,11.12,0,0
11/11/2022,7.11048,81.07821,0.8,2.9,2.17,-0.223,23.8,6.88,11.12,0,0
11/13/2022,7.11048,81.07821,2.9,16.3,2.3,-0.216,23.8,6.88,11.12,0,0
11/26/2022,7.11048,81.07821,1.2,3.7,2.68,-0.327,23.8,6.88,11.12,0,0
5/15/2023,7.11048,81.07821,4.2,12.8,2.66,-0.095,23.8,6.88,11.12,0,0
5/26/2023,7.11048,81.07821,0.6,1.5,2.85,-0.035,23.8,6.88,11.12,0,0
11/6/2023,7.11048,81.07821,7.9,19.9,1.99,0.01,23.8,6.88,11.12,0,0
11/21/2023,7.11048,81.07821,3.7,10.2,2.65,-0.151,23.8,6.88,11.12,0,0
11/26/2023,7.11048,81.07821,2.4,6.3,2.22,-0.057,23.8,6.88,11.12,0,0
5/11/2024,7.11048,81.07821,0.1,0.9,2.03,-0.125,23.8,6.88,11.12,0,0
5/12/2024,7.11048,81.07821,81.3,198.1,4.67,1.086,23.8,6.88,11.12,0,0
11/8/2024,7.11048,81.07821,1.2,3.9,2.4,0.032,23.8,6.88,11.12,0,0
12/15/2024,7.11048,81.07821,0.7,4.5,2.75,0.05,23.8,6.88,11.12,0,0
10/9/2016,8.12684,80.74784,0.2,1.1,2.22,-0.169,16.8,3.17,2.8,0,0
10/21/2016,8.12684,80.74784,2.5,7.6,2.4,-0.188,16.8,3.17,2.8,0,0
11/16/2016,8.12684,80.74784,114.9,332.6,6.64,1.817,16.8,3.17,2.8,1,3.24
11/19/2016,8.12684,80.74784,2.9,10.7,2.32,-0.238,16.8,3.17,2.8,0,0
5/21/2017,8.12684,80.74784,67.3,222.4,5.24,1.062,16.8,3.17,2.8,1,2.16
5/30/2017,8.12684,80.74784,2.4,16.7,2.96,-0.065,16.8,3.17,2.8,0,0
11/4/2017,8.12684,80.74784,80.7,185.9,4.23,0.987,16.8,3.17,2.8,1,2.57
11/7/2017,8.12684,80.74784,1,2.9,2.22,-0.036,16.8,3.17,2.8,0,0
11/12/2017,8.12684,80.74784,16.6,46.6,2.35,0.159,16.8,3.17,2.8,0,0
11/25/2017,8.12684,80.74784,10.2,31.8,2.8,0.122,16.8,3.17,2.8,0,0
12/1/2017,8.12684,80.74784,13.8,38.8,2.82,0.359,16.8,3.17,2.8,0,0
5/11/2018,8.12684,80.74784,9.5,27.6,2.79,0.149,16.8,3.17,2.8,0,0
10/5/2018,8.12684,80.74784,1.5,11,2.67,-0.31,16.8,3.17,2.8,0,0
12/12/2018,8.12684,80.74784,69.9,143.9,4.52,0.683,16.8,3.17,2.8,0,0
12/16/2018,8.12684,80.74784,0.3,10.7,1.49,-0.176,16.8,3.17,2.8,0,0
12/24/2018,8.12684,80.74784,8.7,22.5,2.17,-0.049,16.8,3.17,2.8,0,0
10/6/2019,8.12684,80.74784,61.5,192.4,4.87,0.985,16.8,3.17,2.8,0,0
10/26/2019,8.12684,80.74784,2.8,9.9,3.12,-0.168,16.8,3.17,2.8,0,0
10/29/2019,8.12684,80.74784,2.6,8.1,2.97,-0.266,16.8,3.17,2.8,0,0
11/29/2019,8.12684,80.74784,45.8,172.8,4.73,0.87,16.8,3.17,2.8,1,2.15
11/30/2019,8.12684,80.74784,77.1,147,4.28,0.862,16.8,3.17,2.8,0,0
10/4/2020,8.12684,80.74784,1.5,4.5,2.91,-0.346,16.8,3.17,2.8,0,0
11/2/2020,8.12684,80.74784,116.4,228.6,5.81,1.551,16.8,3.17,2.8,1,2.61
12/12/2020,8.12684,80.74784,4.1,22.7,3.01,-0.21,16.8,3.17,2.8,0,0
5/9/2021,8.12684,80.74784,18.4,34.9,3.2,-0.062,16.8,3.17,2.8,0,0
10/2/2021,8.12684,80.74784,27.2,62.1,3.18,0.355,16.8,3.17,2.8,0,0
10/26/2021,8.12684,80.74784,1.3,5.4,2.8,-0.26,16.8,3.17,2.8,0,0
12/24/2021,8.12684,80.74784,12.7,34.1,2.9,0.218,16.8,3.17,2.8,0,0
5/28/2022,8.12684,80.74784,2.5,14.7,2.45,0.044,16.8,3.17,2.8,0,0
10/3/2022,8.12684,80.74784,1.8,6.9,2.95,-0.277,16.8,3.17,2.8,0,0
10/19/2022,8.12684,80.74784,1.4,6.6,2.98,-0.225,16.8,3.17,2.8,0,0
10/31/2022,8.12684,80.74784,2.5,10.5,2.92,-0.191,16.8,3.17,2.8,0,0
11/1/2022,8.12684,80.74784,109.4,265.3,6.29,1.515,16.8,3.17,2.8,1,2.83
11/11/2022,8.12684,80.74784,0.4,4.6,2.42,-0.028,16.8,3.17,2.8,0,0
11/13/2022,8.12684,80.74784,45.6,88.8,3.25,0.608,16.8,3.17,2.8,0,0
11/26/2022,8.12684,80.74784,75.9,176.7,4.24,1.011,16.8,3.17,2.8,1,1.76
5/15/2023,8.12684,80.74784,1.1,2.6,2.4,-0.111,16.8,3.17,2.8,0,0
5/26/2023,8.12684,80.74784,22.8,42.1,3.74,0.103,16.8,3.17,2.8,0,0
11/6/2023,8.12684,80.74784,0,1,2.25,-0.056,16.8,3.17,2.8,0,0
11/21/2023,8.12684,80.74784,63.4,147.2,4.17,0.806,16.8,3.17,2.8,1,2.04
11/26/2023,8.12684,80.74784,0.8,9.2,3.01,-0.268,16.8,3.17,2.8,0,0
5/11/2024,8.12684,80.74784,0.5,3.7,2.69,-0.032,16.8,3.17,2.8,0,0
5/12/2024,8.12684,80.74784,8.6,19.5,3.64,-0.081,16.8,3.17,2.8,0,0
11/8/2024,8.12684,80.74784,7.4,21.8,2.82,-0.121,16.8,3.17,2.8,0,0
12/15/2024,8.12684,80.74784,0.4,6.3,3.31,-0.101,16.8,3.17,2.8,0,0
10/9/2016,8.2379,80.8511,19.7,43.3,3.16,0.383,7.5,0.55,0.84,1,1.24
10/21/2016,8.2379,80.8511,0.8,6,1.9,-0.137,7.5,0.55,0.84,0,0
11/16/2016,8.2379,80.8511,1.8,5.6,2.16,-0.046,7.5,0.55,0.84,0,0
11/19/2016,8.2379,80.8511,54.8,158.6,3.94,0.705,7.5,0.55,0.84,1,1.97
5/21/2017,8.2379,80.8511,180.4,387.8,7.05,2.3,7.5,0.55,0.84,1,3.8
5/30/2017,8.2379,80.8511,65,159.6,4.56,0.915,7.5,0.55,0.84,0,0
11/4/2017,8.2379,80.8511,6.1,16.4,2.87,0.085,7.5,0.55,0.84,0,0
11/7/2017,8.2379,80.8511,50.3,145.1,4.42,0.825,7.5,0.55,0.84,0,0
11/12/2017,8.2379,80.8511,0.6,1.8,2.62,-0.07,7.5,0.55,0.84,0,0
11/25/2017,8.2379,80.8511,156.6,478.3,8.27,2.3,7.5,0.55,0.84,0,0
12/1/2017,8.2379,80.8511,0.9,3.1,2.59,-0.189,7.5,0.55,0.84,0,0
5/11/2018,8.2379,80.8511,88.2,233.3,5.05,1.253,7.5,0.55,0.84,1,2.53
10/5/2018,8.2379,80.8511,1.1,4.7,2.53,0.045,7.5,0.55,0.84,0,0
12/12/2018,8.2379,80.8511,87.5,205.5,4.94,1.128,7.5,0.55,0.84,1,2.56
12/16/2018,8.2379,80.8511,0.4,2.7,3.03,-0.188,7.5,0.55,0.84,0,0
12/24/2018,8.2379,80.8511,10.6,36.9,2.91,0.04,7.5,0.55,0.84,0,0
10/6/2019,8.2379,80.8511,1.4,4.1,2.62,-0.254,7.5,0.55,0.84,0,0
10/26/2019,8.2379,80.8511,0.2,10.4,3.48,-0.072,7.5,0.55,0.84,0,0
10/29/2019,8.2379,80.8511,0.5,1.8,2.74,0.029,7.5,0.55,0.84,0,0
11/29/2019,8.2379,80.8511,5.8,17.3,2.6,-0.08,7.5,0.55,0.84,0,0
11/30/2019,8.2379,80.8511,181.3,381.7,6.97,2.3,7.5,0.55,0.84,0,0
10/4/2020,8.2379,80.8511,2.4,6,3.3,0.015,7.5,0.55,0.84,0,0
11/2/2020,8.2379,80.8511,0.1,4.7,2.66,-0.05,7.5,0.55,0.84,0,0
12/12/2020,8.2379,80.8511,173.5,420.8,7.49,2.3,7.5,0.55,0.84,1,3.8
5/9/2021,8.2379,80.8511,5.5,16.1,2.47,-0.059,7.5,0.55,0.84,0,0
10/2/2021,8.2379,80.8511,135.5,387.6,6.74,2.148,7.5,0.55,0.84,0,0
10/26/2021,8.2379,80.8511,0.1,3.9,2.48,-0.016,7.5,0.55,0.84,0,0
12/24/2021,8.2379,80.8511,11.1,28.5,2.86,-0.063,7.5,0.55,0.84,0,0
5/28/2022,8.2379,80.8511,0.4,3.7,2.2,0.108,7.5,0.55,0.84,0,0
10/3/2022,8.2379,80.8511,2,8.4,2.59,-0.068,7.5,0.55,0.84,0,0
10/19/2022,8.2379,80.8511,50.6,140.5,4.04,0.88,7.5,0.55,0.84,0,0
10/31/2022,8.2379,80.8511,1.4,7.3,2.26,-0.121,7.5,0.55,0.84,0,0
11/1/2022,8.2379,80.8511,44.4,108.3,3.66,0.752,7.5,0.55,0.84,0,0
11/11/2022,8.2379,80.8511,0.1,2.6,2.54,-0.29,7.5,0.55,0.84,0,0
11/13/2022,8.2379,80.8511,154.7,347,7.02,2.203,7.5,0.55,0.84,1,3.8
11/26/2022,8.2379,80.8511,49.2,147.8,4.62,0.548,7.5,0.55,0.84,1,1.83
5/15/2023,8.2379,80.8511,2.6,6.7,2.77,-0.105,7.5,0.55,0.84,0,0
5/26/2023,8.2379,80.8511,89.4,210.9,4.43,1.216,7.5,0.55,0.84,1,2.15
11/6/2023,8.2379,80.8511,6.9,32.5,2.97,0.085,7.5,0.55,0.84,0,0
11/21/2023,8.2379,80.8511,54.3,163.5,4.75,0.867,7.5,0.55,0.84,0,0
11/26/2023,8.2379,80.8511,164.1,407.8,7.17,2.3,7.5,0.55,0.84,1,3.8
5/11/2024,8.2379,80.8511,3.1,13,3.15,-0.017,7.5,0.55,0.84,0,0
5/12/2024,8.2379,80.8511,0.1,4.6,2.68,-0.089,7.5,0.55,0.84,0,0
11/8/2024,8.2379,80.8511,0.6,2,2.57,-0.117,7.5,0.55,0.84,0,0
12/15/2024,8.2379,80.8511,84.8,229.1,4.92,1.257,7.5,0.55,0.84,1,2.39
10/9/2016,6.01808,80.50528,25.6,64.2,2.6,0.036,8.1,0.07,2.81,0,0
10/21/2016,6.01808,80.50528,87.2,229.2,5.04,1.349,8.1,0.07,2.81,1,2.18
11/16/2016,6.01808,80.50528,3.9,9.9,1.98,0.099,8.1,0.07,2.81,0,0
11/19/2016,6.01808,80.50528,156.7,437.7,7.94,2.3,8.1,0.07,2.81,1,3.8
5/21/2017,6.01808,80.50528,111,275.5,5.58,1.617,8.1,0.07,2.81,1,3.01
5/30/2017,6.01808,80.50528,0.5,3.5,1.91,0.066,8.1,0.07,2.81,0,0
11/4/2017,6.01808,80.50528,23.5,62.3,2.64,0.252,8.1,0.07,2.81,0,0
11/7/2017,6.01808,80.50528,56.8,161.6,4.98,0.853,8.1,0.07,2.81,1,2.08
11/12/2017,6.01808,80.50528,39.8,84.7,2.94,0.752,8.1,0.07,2.81,0,0
11/25/2017,6.01808,80.50528,1.5,9.3,2.27,-0.207,8.1,0.07,2.81,0,0
12/1/2017,6.01808,80.50528,54,151.7,4.11,0.808,8.1,0.07,2.81,1,1.97
5/11/2018,6.01808,80.50528,4.3,17.3,2.87,0.093,8.1,0.07,2.81,0,0
10/5/2018,6.01808,80.50528,59.8,164,4.38,0.87,8.1,0.07,2.81,0,0
12/12/2018,6.01808,80.50528,0.2,1,2.34,-0.169,8.1,0.07,2.81,0,0
12/16/2018,6.01808,80.50528,4.3,13.1,2.89,-0.097,8.1,0.07,2.81,0,0
12/24/2018,6.01808,80.50528,2.5,9.1,2.45,-0.07,8.1,0.07,2.81,0,0
10/6/2019,6.01808,80.50528,116.1,332.9,7.1,1.77,8.1,0.07,2.81,1,3.49
10/26/2019,6.01808,80.50528,0.3,1.5,2.26,-0.163,8.1,0.07,2.81,0,0
10/29/2019,6.01808,80.50528,59.9,132,3.04,0.86,8.1,0.07,2.81,1,1.35
11/29/2019,6.01808,80.50528,9.5,28.5,1.97,-0.253,8.1,0.07,2.81,1,0.59
11/30/2019,6.01808,80.50528,48.3,139.4,3.85,0.729,8.1,0.07,2.81,1,1.5
10/4/2020,6.01808,80.50528,5.5,13.5,1.82,-0.194,8.1,0.07,2.81,0,0
11/2/2020,6.01808,80.50528,12.5,34.3,2.94,0.121,8.1,0.07,2.81,0,0
12/12/2020,6.01808,80.50528,10,28.7,2.92,0.068,8.1,0.07,2.81,0,0
5/9/2021,6.01808,80.50528,0.2,0.5,2.62,-0.091,8.1,0.07,2.81,0,0
10/2/2021,6.01808,80.50528,95.1,299.7,5.62,1.678,8.1,0.07,2.81,1,2.71
10/26/2021,6.01808,80.50528,2.2,10.6,2.2,-0.172,8.1,0.07,2.81,0,0
12/24/2021,6.01808,80.50528,9.4,31.7,2.87,0.078,8.1,0.07,2.81,0,0
5/28/2022,6.01808,80.50528,0.9,10.7,2.09,-0.018,8.1,0.07,2.81,0,0
10/3/2022,6.01808,80.50528,2.7,11.3,2.67,0.075,8.1,0.07,2.81,0,0
10/19/2022,6.01808,80.50528,2,5.3,2.63,-0.098,8.1,0.07,2.81,0,0
10/31/2022,6.01808,80.50528,0.4,1.4,2.49,-0.186,8.1,0.07,2.81,0,0
11/1/2022,6.01808,80.50528,0,1.3,2.19,-0.343,8.1,0.07,2.81,0,0
11/11/2022,6.01808,80.50528,10.6,32.3,2.39,0.164,8.1,0.07,2.81,0,0
11/13/2022,6.01808,80.50528,16,50.8,3.15,0.174,8.1,0.07,2.81,0,0
11/26/2022,6.01808,80.50528,5.8,15.6,2.77,-0.236,8.1,0.07,2.81,0,0
5/15/2023,6.01808,80.50528,0.6,6.9,1.89,-0.151,8.1,0.07,2.81,0,0
5/26/2023,6.01808,80.50528,170.8,360.5,7.21,2.3,8.1,0.07,2.81,1,3.6
11/6/2023,6.01808,80.50528,65.4,208.8,4.32,0.871,8.1,0.07,2.81,0,0
11/21/2023,6.01808,80.50528,0,0.2,1.68,-0.1,8.1,0.07,2.81,0,0
11/26/2023,6.01808,80.50528,8.9,22.5,2.64,0.079,8.1,0.07,2.81,0,0
5/11/2024,6.01808,80.50528,14.1,38.6,3.1,0.077,8.1,0.07,2.81,0,0
5/12/2024,6.01808,80.50528,53,134.1,3.16,0.855,8.1,0.07,2.81,1,1.62
11/8/2024,6.01808,80.50528,2.5,4.8,2.47,-0.289,8.1,0.07,2.81,0,0
12/15/2024,6.01808,80.50528,99,243.6,5.55,1.403,8.1,0.07,2.81,1,2.34
10/9/2016,7.32794,80.19592,0.5,5.2,3.49,-0.173,60.6,0.89,2.17,0,0
10/21/2016,7.32794,80.19592,1.5,7.9,2.98,-0.093,60.6,0.89,2.17,0,0
11/16/2016,7.32794,80.19592,5.4,17,2.98,-0.121,60.6,0.89,2.17,0,0
11/19/2016,7.32794,80.19592,13.9,34.9,3.58,0.051,60.6,0.89,2.17,0,0
5/21/2017,7.32794,80.19592,0.1,9.1,3.35,0.074,60.6,0.89,2.17,0,0
5/30/2017,7.32794,80.19592,11.7,33.3,3.57,0.1,60.6,0.89,2.17,0,0
11/4/2017,7.32794,80.19592,72.8,183,4.81,0.843,60.6,0.89,2.17,0,0
11/7/2017,7.32794,80.19592,13.5,36,2.61,0.15,60.6,0.89,2.17,0,0
11/12/2017,7.32794,80.19592,4.6,14.9,2.4,-0.109,60.6,0.89,2.17,0,0
11/25/2017,7.32794,80.19592,1.9,5.6,2.35,-0.059,60.6,0.89,2.17,0,0
12/1/2017,7.32794,80.19592,121.7,326.3,7.07,2.023,60.6,0.89,2.17,1,2.87
5/11/2018,7.32794,80.19592,3.6,21.8,2.65,0.098,60.6,0.89,2.17,0,0
10/5/2018,7.32794,80.19592,0,6.7,1.88,-0.148,60.6,0.89,2.17,0,0
12/12/2018,7.32794,80.19592,1.8,14.4,2.26,0.064,60.6,0.89,2.17,0,0
12/16/2018,7.32794,80.19592,0.1,3.1,2.53,0.013,60.6,0.89,2.17,0,0
12/24/2018,7.32794,80.19592,98.6,319.8,6.76,1.581,60.6,0.89,2.17,1,2.79
10/6/2019,7.32794,80.19592,7.7,21.2,3.17,0.032,60.6,0.89,2.17,0,0
10/26/2019,7.32794,80.19592,4.7,20.6,3.45,-0.252,60.6,0.89,2.17,0,0
10/29/2019,7.32794,80.19592,1.2,3.6,2.78,0.008,60.6,0.89,2.17,0,0
11/29/2019,7.32794,80.19592,4.5,13.6,2.07,0.072,60.6,0.89,2.17,0,0
11/30/2019,7.32794,80.19592,134.8,282.4,6.29,1.53,60.6,0.89,2.17,1,2.79
10/4/2020,7.32794,80.19592,0.3,1.7,2.83,0.053,60.6,0.89,2.17,0,0
11/2/2020,7.32794,80.19592,0.3,4.9,3.27,-0.117,60.6,0.89,2.17,0,0
12/12/2020,7.32794,80.19592,68.9,199.7,5.12,1.045,60.6,0.89,2.17,0,0
5/9/2021,7.32794,80.19592,1.9,8.1,2.41,0.031,60.6,0.89,2.17,0,0
10/2/2021,7.32794,80.19592,0.4,2.4,2.1,-0.084,60.6,0.89,2.17,0,0
10/26/2021,7.32794,80.19592,0.2,8.3,2.67,-0.136,60.6,0.89,2.17,0,0
12/24/2021,7.32794,80.19592,2.8,8.1,2.65,-0.198,60.6,0.89,2.17,0,0
5/28/2022,7.32794,80.19592,4,19.4,2.67,0.078,60.6,0.89,2.17,0,0
10/3/2022,7.32794,80.19592,0.2,14.7,3.26,-0.192,60.6,0.89,2.17,0,0
10/19/2022,7.32794,80.19592,22.6,50.6,3.43,0.324,60.6,0.89,2.17,0,0
10/31/2022,7.32794,80.19592,9.6,37.8,3.43,0.256,60.6,0.89,2.17,0,0
11/1/2022,7.32794,80.19592,0.3,4.5,3.28,-0.092,60.6,0.89,2.17,0,0
11/11/2022,7.32794,80.19592,0.5,2.8,2.84,0.028,60.6,0.89,2.17,0,0
11/13/2022,7.32794,80.19592,0.2,9.6,2.17,-0.142,60.6,0.89,2.17,0,0
11/26/2022,7.32794,80.19592,81.5,195.5,4.81,1.123,60.6,0.89,2.17,0,0
5/15/2023,7.32794,80.19592,72.6,222.1,5.21,0.998,60.6,0.89,2.17,0,0
5/26/2023,7.32794,80.19592,1.9,3.9,3.38,-0.158,60.6,0.89,2.17,0,0
11/6/2023,7.32794,80.19592,96.7,244,5.54,1.347,60.6,0.89,2.17,0,0
11/21/2023,7.32794,80.19592,10.7,26.1,3.87,-0.061,60.6,0.89,2.17,0,0
11/26/2023,7.32794,80.19592,0.9,2.2,2.45,-0.138,60.6,0.89,2.17,0,0
5/11/2024,7.32794,80.19592,73,171.3,4.14,0.941,60.6,0.89,2.17,0,0
5/12/2024,7.32794,80.19592,0.5,3.5,2.97,-0.089,60.6,0.89,2.17,0,0
11/8/2024,7.32794,80.19592,5.1,23.2,3.06,0.124,60.6,0.89,2.17,0,0
12/15/2024,7.32794,80.19592,2.1,7.7,2.92,-0.031,60.6,0.89,2.17,0,0
10/9/2016,7.08527,80.39075,3.9,12.8,0.94,-0.134,41,2.44,4.24,0,0
10/21/2016,7.08527,80.39075,1.4,7.3,1.48,-0.105,41,2.44,4.24,0,0
11/16/2016,7.08527,80.39075,17.9,45.4,1.2,0.257,41,2.44,4.24,0,0
11/19/2016,7.08527,80.39075,0.1,16.3,0.5,-0.273,41,2.44,4.24,0,0
5/21/2017,7.08527,80.39075,4.6,9.5,0.65,0.1,41,2.44,4.24,0,0
5/30/2017,7.08527,80.39075,0,7.1,0.65,-0.268,41,2.44,4.24,0,0
11/4/2017,7.08527,80.39075,3.1,9.4,0.78,-0.445,41,2.44,4.24,0,0
11/7/2017,7.08527,80.39075,1.3,3.5,0.63,0.09,41,2.44,4.24,0,0
11/12/2017,7.08527,80.39075,2.1,7.9,1.24,-0.272,41,2.44,4.24,0,0
11/25/2017,7.08527,80.39075,35,87.4,2.06,0.45,41,2.44,4.24,0,0
12/1/2017,7.08527,80.39075,26.7,65.3,1.54,0.172,41,2.44,4.24,0,0
5/11/2018,7.08527,80.39075,0.9,6.4,1.1,-0.147,41,2.44,4.24,0,0
10/5/2018,7.08527,80.39075,46.8,95.4,2.07,0.573,41,2.44,4.24,0,0
12/12/2018,7.08527,80.39075,122.4,363.8,5.18,2.149,41,2.44,4.24,1,2.83
12/16/2018,7.08527,80.39075,1.3,7.2,1.27,-0.022,41,2.44,4.24,0,0
12/24/2018,7.08527,80.39075,1.3,3.6,1.15,0.009,41,2.44,4.24,0,0
10/6/2019,7.08527,80.39075,7.8,21.5,0.77,0.108,41,2.44,4.24,0,0
10/26/2019,7.08527,80.39075,0.7,6.6,1.11,0.082,41,2.44,4.24,0,0
10/29/2019,7.08527,80.39075,2.8,9.1,0.99,0.002,41,2.44,4.24,0,0
11/29/2019,7.08527,80.39075,0.3,1.7,0.87,-0.021,41,2.44,4.24,0,0
11/30/2019,7.08527,80.39075,2.3,5.9,1.11,-0.123,41,2.44,4.24,0,0
10/4/2020,7.08527,80.39075,0.4,1.2,0.63,-0.27,41,2.44,4.24,0,0
11/2/2020,7.08527,80.39075,0.3,11,1.27,-0.113,41,2.44,4.24,0,0
12/12/2020,7.08527,80.39075,116.6,226.2,3.22,1.458,41,2.44,4.24,0,0
5/9/2021,7.08527,80.39075,26.2,70.3,1.88,0.255,41,2.44,4.24,0,0
10/2/2021,7.08527,80.39075,1,6.3,0.73,-0.168,41,2.44,4.24,0,0
10/26/2021,7.08527,80.39075,7.1,17.4,1.29,0.111,41,2.44,4.24,0,0
12/24/2021,7.08527,80.39075,39.3,119,2.2,0.551,41,2.44,4.24,0,0
5/28/2022,7.08527,80.39075,0,10.6,1.27,-0.104,41,2.44,4.24,0,0
10/3/2022,7.08527,80.39075,1.5,3.4,0.82,-0.178,41,2.44,4.24,0,0
10/19/2022,7.08527,80.39075,0.3,19,0.05,-0.024,41,2.44,4.24,0,0
10/31/2022,7.08527,80.39075,18,53.8,1.54,0.059,41,2.44,4.24,0,0
11/1/2022,7.08527,80.39075,11.7,30.6,0.89,-0.061,41,2.44,4.24,0,0
11/11/2022,7.08527,80.39075,69.4,138,2.86,0.926,41,2.44,4.24,0,0
11/13/2022,7.08527,80.39075,0.8,4.8,0.69,-0.56,41,2.44,4.24,0,0
11/26/2022,7.08527,80.39075,39.5,94.4,2.47,0.238,41,2.44,4.24,0,0
5/15/2023,7.08527,80.39075,3.7,10,0.59,-0.039,41,2.44,4.24,0,0
5/26/2023,7.08527,80.39075,2.6,11.5,0.43,-0.161,41,2.44,4.24,0,0
11/6/2023,7.08527,80.39075,2.4,10.4,1.38,-0.252,41,2.44,4.24,0,0
11/21/2023,7.08527,80.39075,1.3,8.1,0.9,0.059,41,2.44,4.24,0,0
11/26/2023,7.08527,80.39075,31,82.7,1.2,0.35,41,2.44,4.24,0,0
5/11/2024,7.08527,80.39075,64.8,155.5,2.54,0.765,41,2.44,4.24,0,0
5/12/2024,7.08527,80.39075,42.1,147,2.9,0.544,41,2.44,4.24,0,0
11/8/2024,7.08527,80.39075,1.5,5.1,1.07,-0.399,41,2.44,4.24,0,0
12/15/2024,7.08527,80.39075,14.9,38,1.28,0.199,41,2.44,4.24,0,0
10/9/2016,6.57748,81.11412,94.7,178.8,4.26,1.47,184.3,0.24,0.32,0,0
10/21/2016,6.57748,81.11412,1.2,9.6,1.37,-0.133,184.3,0.24,0.32,0,0
11/16/2016,6.57748,81.11412,1,2.8,2.12,-0.073,184.3,0.24,0.32,0,0
11/19/2016,6.57748,81.11412,0.9,3.5,1.64,-0.197,184.3,0.24,0.32,0,0
5/21/2017,6.57748,81.11412,26.3,51.8,2.22,0.25,184.3,0.24,0.32,0,0
5/30/2017,6.57748,81.11412,1.2,6.5,1.95,-0.241,184.3,0.24,0.32,0,0
11/4/2017,6.57748,81.11412,43.3,83.3,2.73,0.653,184.3,0.24,0.32,0,0
11/7/2017,6.57748,81.11412,2.1,9.5,1.98,-0.063,184.3,0.24,0.32,0,0
11/12/2017,6.57748,81.11412,9.3,27.7,2.22,-0.186,184.3,0.24,0.32,0,0
11/25/2017,6.57748,81.11412,77.9,184,3.79,1.336,184.3,0.24,0.32,0,0
12/1/2017,6.57748,81.11412,81.1,245.1,4.65,1.1,184.3,0.24,0.32,0,0
5/11/2018,6.57748,81.11412,7.4,27.9,1.93,0.319,184.3,0.24,0.32,0,0
10/5/2018,6.57748,81.11412,1.4,9,1.51,0.011,184.3,0.24,0.32,0,0
12/12/2018,6.57748,81.11412,114.2,295.7,5.65,1.56,184.3,0.24,0.32,0,0
12/16/2018,6.57748,81.11412,6.9,18.5,1.26,-0.01,184.3,0.24,0.32,0,0
12/24/2018,6.57748,81.11412,66.3,146,3.97,0.75,184.3,0.24,0.32,0,0
10/6/2019,6.57748,81.11412,0.3,3.8,1.64,-0.184,184.3,0.24,0.32,0,0
10/26/2019,6.57748,81.11412,3.4,12.1,1.9,0.046,184.3,0.24,0.32,0,0
10/29/2019,6.57748,81.11412,1.4,5.1,2.17,-0.23,184.3,0.24,0.32,0,0
11/29/2019,6.57748,81.11412,55.3,149.2,3.54,0.879,184.3,0.24,0.32,0,0
11/30/2019,6.57748,81.11412,68.2,155.2,3.41,0.663,184.3,0.24,0.32,0,0
10/4/2020,6.57748,81.11412,3.9,10.4,2.07,0.195,184.3,0.24,0.32,0,0
11/2/2020,6.57748,81.11412,13.1,35.6,1.79,0.057,184.3,0.24,0.32,0,0
12/12/2020,6.57748,81.11412,0.6,3.1,2.69,-0.18,184.3,0.24,0.32,0,0
5/9/2021,6.57748,81.11412,14.9,46.9,2.34,0.11,184.3,0.24,0.32,0,0
10/2/2021,6.57748,81.11412,1.1,4.9,1.78,-0.314,184.3,0.24,0.32,0,0
10/26/2021,6.57748,81.11412,85,227,3.94,1.143,184.3,0.24,0.32,0,0
12/24/2021,6.57748,81.11412,36.3,80.8,2.52,0.105,184.3,0.24,0.32,0,0
5/28/2022,6.57748,81.11412,0.3,1,2.07,-0.276,184.3,0.24,0.32,0,0
10/3/2022,6.57748,81.11412,1.1,11.3,1.36,-0.045,184.3,0.24,0.32,0,0
10/19/2022,6.57748,81.11412,1,7.1,1.41,0.072,184.3,0.24,0.32,0,0
10/31/2022,6.57748,81.11412,2.5,6.9,1.15,-0.094,184.3,0.24,0.32,0,0
11/1/2022,6.57748,81.11412,121.3,238,4.43,1.393,184.3,0.24,0.32,0,0
11/11/2022,6.57748,81.11412,0.8,2.4,1.62,-0.274,184.3,0.24,0.32,0,0
11/13/2022,6.57748,81.11412,0,0.5,0.63,-0.087,184.3,0.24,0.32,0,0
11/26/2022,6.57748,81.11412,24.3,55.1,2.39,0.444,184.3,0.24,0.32,0,0
5/15/2023,6.57748,81.11412,41.4,133.7,3.15,0.673,184.3,0.24,0.32,0,0
5/26/2023,6.57748,81.11412,0.5,12.6,2.08,0.025,184.3,0.24,0.32,0,0
11/6/2023,6.57748,81.11412,2.6,9,1.94,-0.11,184.3,0.24,0.32,0,0
11/21/2023,6.57748,81.11412,0.7,3.7,1.69,-0.212,184.3,0.24,0.32,0,0
11/26/2023,6.57748,81.11412,3.7,14.6,2.2,-0.212,184.3,0.24,0.32,0,0
5/11/2024,6.57748,81.11412,15,49,2.3,0.251,184.3,0.24,0.32,0,0
5/12/2024,6.57748,81.11412,1,12.5,2.11,0.018,184.3,0.24,0.32,0,0
11/8/2024,6.57748,81.11412,0,7.7,1.7,-0.081,184.3,0.24,0.32,0,0
